dtg,device_id,rssi,tx_power,lat,lon,accuracy,packets_received,address,adv_flags,device_name,device_type,first_seen,last_seen,msd_key,msd_field,service_uuids,service_data,days_seen,total_seen
2020-06-19 13:20:16,691,-63,,51.71618,7.8435325,1264.0,9,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:20:24,691,-63,,51.71618,7.8435325,1264.0,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:20:36,691,-60,,51.71618,7.8435325,1264.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:20:44,691,-64,,51.727262,7.8596205,1700.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:20:56,691,-64,,51.7311955,7.8701772,100.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:05,691,-67,,51.7282947,7.878793,1799.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:14,691,-69,,51.7282947,7.878793,1799.9990234375,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:25,691,-69,,51.7282947,7.878793,1799.9990234375,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:34,691,-73,,51.7544723,7.8840993,899.9990234375,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:46,691,-71,,51.7544723,7.8840993,899.9990234375,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:21:55,691,-67,,51.7555756,7.8874206,600.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:07,691,-66,,51.7607814,7.8987874,1299.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:15,691,-66,,51.7692865,7.905514,1100.0,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:26,691,-68,,51.7692865,7.905514,1100.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:35,691,-69,,51.7741537,7.9120646,1399.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:47,691,-68,,51.7801853,7.9112086,1899.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:22:56,691,-68,,51.7691916,7.9265563,1399.9990234375,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:03,691,-68,,51.7834879,7.9310827,1799.9990234375,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:17,691,-68,,51.7834879,7.9310827,1799.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:24,691,-68,,51.7834879,7.9310827,1799.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:37,691,-65,,51.7821108,7.9367122,2099.9990234375,9,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:45,691,-74,,51.794631,7.9674336,1799.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:23:56,691,-71,,51.794631,7.9674336,1799.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:02,691,-70,,51.7899534,7.9639485,2130.0,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:14,691,-72,,51.7899534,7.9639485,2130.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:26,691,-72,,51.7874819,7.9850413,1892.0,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:34,691,-68,,51.7874819,7.9850413,1892.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:46,691,-65,,51.7900024,7.9939125,1892.0,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:24:55,691,-65,,51.7934592,8.0123953,1892.0,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:06,691,-72,,51.7934592,8.0123953,1892.0,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:15,691,-75,,51.7976836,8.015526,1959.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:27,691,-63,,51.8022264,8.0178338,1861.0,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:36,691,-60,,51.8066519,8.0285663,1763.0,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:44,691,-63,,51.8156276,8.0355522,1763.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:25:56,691,-60,,51.8177855,8.0421037,2186.0,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:04,691,-58,,51.8177855,8.0421037,2186.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:16,691,-59,,51.8177855,8.0421037,2186.0,9,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:25,691,-61,,51.8177855,8.0421037,2186.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:36,691,-60,,51.8202891,8.1017227,2000.0,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:45,691,-57,,51.8202891,8.1017227,2000.0,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:26:54,691,-62,,51.8202891,8.1017227,2000.0,10,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:07,691,-64,,51.8202891,8.1017227,2000.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:15,691,-61,,51.8179088,8.1312783,1700.0,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:24,691,-64,,51.8259283,8.1306099,1100.0,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:35,691,-61,,51.830014,8.1339737,1299.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:44,691,-62,,51.830014,8.1339737,1299.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:27:56,691,-60,,51.8327708,8.1468969,1299.9990234375,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:04,691,-56,,51.8150455,8.1533506,2500.0,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:16,691,-59,,51.8150455,8.1533506,2500.0,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:25,691,-62,,51.8205814,8.174017,1700.0,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:37,691,-64,,51.8205814,8.174017,1700.0,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:45,691,-57,,51.8322116,8.1644721,1799.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:28:53,691,-64,,51.8322116,8.1644721,1799.9990234375,5,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:06,691,-57,,51.8322116,8.1644721,1799.9990234375,9,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:14,691,-68,,51.8322116,8.1644721,1799.9990234375,2,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:26,691,-58,,51.8322116,8.1644721,1799.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:34,691,-63,,51.8330034,8.2149287,1600.0,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:47,691,-56,,51.8322766,8.2157976,1899.9990234375,8,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:29:55,691,-58,,51.8322766,8.2157976,1899.9990234375,4,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:30:07,691,-59,,51.8322766,8.2157976,1899.9990234375,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:30:15,691,-63,,51.8321013,8.2160072,1899.9990234375,7,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:30:27,691,-66,,51.8319556,8.2161813,1899.9990234375,6,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:30:28,691,-69,,51.8554098,8.2649573,899.9990234375,3,0A:3E:26:16:2F:5C,26.0,,,1592572407,1592573428,,,fd6f,fd6f:e732e12b16c3573e671a565ddb179acd85cd792f,1,1021
2020-06-19 13:13:34,692,-72,,51.6767412,7.8071985,1500.0,11,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:13:46,692,-77,,51.6767412,7.8071985,1500.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:13:55,692,-81,,51.6767411,7.8071983,1500.0,2,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:07,692,-76,,51.676741,7.8071983,1500.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:15,692,-75,,51.676741,7.8071983,1500.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:24,692,-82,,51.676741,7.8071983,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:36,692,-72,,51.6767411,7.8071983,1500.0,9,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:44,692,-78,,51.6767411,7.8071983,1500.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:14:57,692,-74,,51.6767411,7.8071984,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:04,692,-72,,51.6767411,7.8071984,1500.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:17,692,-77,,51.6767412,7.8071985,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:25,692,-70,,51.6767412,7.8071986,1500.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:37,692,-78,,51.6767412,7.8071986,1500.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:46,692,-75,,51.6767413,7.8071986,1500.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:15:54,692,-78,,51.6767413,7.8071986,1500.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:06,692,-72,,51.6767413,7.8071987,1500.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:15,692,-76,,51.6767413,7.8071987,1500.0,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:26,692,-77,,51.6767413,7.8071987,1500.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:35,692,-76,,51.6767413,7.8071987,1500.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:47,692,-71,,51.6787681,7.8078447,61.42300033569336,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:16:55,692,-68,,51.6787733,7.8078463,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:07,692,-76,,51.6787733,7.8078463,1500.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:16,692,-73,,51.6837886,7.7959184,1500.0,8,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:24,692,-80,,51.6837886,7.7959184,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:36,692,-77,,51.6876591,7.812417,1500.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:44,692,-80,,51.6876591,7.812417,1500.0,2,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:17:56,692,-78,,51.6876591,7.812417,1500.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:04,692,-78,,51.6876591,7.812417,1500.0,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:13,692,-73,,51.6882367,7.8087271,1100.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:25,692,-75,,51.6945228,7.8237744,1600.0,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:33,692,-74,,51.6965469,7.828201,1500.0,2,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:45,692,-73,,51.6968406,7.8283638,1679.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:18:54,692,-78,,51.6970813,7.8284972,1679.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:03,692,-77,,51.6970813,7.8284972,1679.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:14,692,-84,,51.6971184,7.8285177,1679.0,1,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:27,692,-76,,51.6971449,7.8285324,1679.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:35,692,-73,,51.7002172,7.8294668,1282.0,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:46,692,-77,,51.7042123,7.8310506,1264.0,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:19:56,692,-78,,51.7077124,7.8322911,1264.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:03,692,-81,,51.7077124,7.8322911,1264.0,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:16,692,-75,,51.71618,7.8435325,1264.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:24,692,-76,,51.71618,7.8435325,1264.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:37,692,-74,,51.727262,7.8596205,1700.0,8,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:44,692,-77,,51.727262,7.8596205,1700.0,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:20:53,692,-77,,51.7311955,7.8701772,100.0,6,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:05,692,-77,,51.7282947,7.878793,1799.9990234375,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:17,692,-79,,51.7282947,7.878793,1799.9990234375,3,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:26,692,-78,,51.7544723,7.8840993,899.9990234375,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:33,692,-75,,51.7544723,7.8840993,899.9990234375,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:46,692,-77,,51.7544723,7.8840993,899.9990234375,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:21:54,692,-78,,51.7555756,7.8874206,600.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:07,692,-70,,51.7607814,7.8987874,1299.9990234375,8,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:15,692,-73,,51.7692865,7.905514,1100.0,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:26,692,-72,,51.7741537,7.9120646,1399.9990234375,8,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:35,692,-76,,51.7741537,7.9120646,1399.9990234375,7,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:47,692,-75,,51.7801853,7.9112086,1899.9990234375,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:22:55,692,-76,,51.7691916,7.9265563,1399.9990234375,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:23:04,692,-69,,51.7834879,7.9310827,1799.9990234375,5,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:23:16,692,-76,,51.7834879,7.9310827,1799.9990234375,8,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
2020-06-19 13:23:24,692,-73,,51.7834879,7.9310827,1799.9990234375,4,1C:42:46:80:ED:61,26.0,,,1592572407,1592573419,,,fd6f,fd6f:e78732b05bdc13e55750e2a51e1f77fd4afede28,1,1012
